Identifiant du site de comptage;Nom du site de comptage;long;lat;Lien vers photo du site de comptage;Comptage horaire
100047541;Pont National SO-NE;2.38409;48.82658;https://www.eco-visio.net/Photos/100047541/15439382216460.jpg;16.70530225409836
100047542;Face au 48 quai de la marne;2.38573;48.891215;https://www.eco-visio.net/Photos/100047542/15765767542810.jpg;115.34157274590164
100047544;77 boulevard Richard Lenoir N-S;2.372279;48.860852;https://www.eco-visio.net/Photos/100047544/15765768365460.jpg;135.6375512295082
100047545;Face 104 rue d'Aubervilliers;2.368852;48.890457;https://www.eco-visio.net/Photos/100047545/15434213706810.jpg;34.782786885245905
100047546;Face au 70 quai de Bercy;2.38699;48.829523;https://www.eco-visio.net/Photos/100047546/15434937053860.jpg;53.07050461065574
100047547;6 rue Julia Bartet;2.30303;48.82636;https://www.eco-visio.net/Photos/100047547/15433319774680.jpg;69.0548155737705
100047548;Face au 25 quai de l'Oise;2.384954;48.891415;https://www.eco-visio.net/Photos/100047548/15765767104050.jpg;68.79815573770492
100047549;Pont National  NE-SO;2.38465;48.82682;https://www.eco-visio.net/Photos/100047549/15439386038070.jpg;86.17622950819673
100047550;35 boulevard de Menilmontant NO-SE;2.388364;48.860528;https://www.eco-visio.net/Photos/100047550/15440278883470.jpg;160.28858002579167
100047551;Pont du Garigliano SE-NO;2.26694;48.83992;https://www.eco-visio.net/Photos/100047551/15439437031740.jpg;52.466444672131146
100049407;152 boulevard du Montparnasse;2.3332330000000003;48.840801;https://www.eco-visio.net/Photos/100049407/15444529154820.jpg;53.69588883196721
100049408;10 boulevard Auguste Blanqui NE-SO;2.35348;48.83068;https://www.eco-visio.net/Photos/100049408/15765754139120.jpg;48.95952868852459
100050132;243 boulevard Saint Germain NO-SE;2.3201400000000003;48.86179;https://www.eco-visio.net/Photos/100050132/15765763964200.jpg;58.31685450819672
100050876;Totem 64 Rue de Rivoli;2.35211;48.85735;https://www.eco-visio.net/Photos/100050876/15886904766270.jpg;169.17003865979382
100056032;87 avenue de Flandre NE-SO;2.37472;48.88926;https://www.eco-visio.net/Photos/100056032/15729577873790.jpg;92.18070330969267
100056034;72 avenue de Flandre SO-NE;2.3748720000000003;48.889046;https://www.eco-visio.net/Photos/100056034/15736508755090.jpg;70.70090361445783
100056036;2 avenue de la Porte de Bagnolet O-E;2.40932;48.86451;https://www.eco-visio.net/Photos/100056036/15736530385080.jpg;8.802989130434783
100056038;44 avenue des Champs Elysées SE-NO;2.307419;48.869873;https://www.eco-visio.net/Photos/100056038/15724491524180.jpg;62.66593822843823
100056039;180 avenue d'Italie N-S;2.35902;48.82024000000001;https://www.eco-visio.net/Photos/100056039/15759717341930.jpg;54.377422480620154
100056040;129 rue Lecourbe SO-NE;2.301;48.842091;https://www.eco-visio.net/Photos/100056040/15723665426320.jpg;56.45964452214452
100056041;147 avenue d'Italie S-N;2.3592;48.82026;https://www.eco-visio.net/Photos/100056041/15759129300860.jpg;54.96359536082474
100056042;33 avenue des Champs Elysées NO-SE;2.307076;48.869831;https://www.eco-visio.net/Photos/100056042/15724494591310.jpg;84.41331585081585
100056044;132 rue Lecourbe NE-SO;2.30115;48.84216;https://www.eco-visio.net/Photos/100056044/15723669000120.jpg;69.12558275058275
100056045;Pont de la Concorde N-S;2.31988;48.86392;https://www.eco-visio.net/Photos/100056045/15731324831080.jpg;102.42589285714286
100056046;Pont des Invalides S-N;2.31061;48.86282;https://www.eco-visio.net/Photos/100056046/15730363556220.jpg;33.113447867298575
100056047;Pont de la Concorde S-N;2.32003;48.86378;https://www.eco-visio.net/Photos/100056047/15765769360530.jpg;88.15208333333334
100056223;Pont des Invalides N-S;2.310345;48.86284000000001;https://www.eco-visio.net/Photos/100056223/15730513459820.jpg;29.679464285714285
100056225;3 avenue de la Porte D'Orléans S-N;2.32537;48.82108;https://www.eco-visio.net/Photos/100056225/15731295056820.jpg;4.6162618483412325
100056226;Face au 8 avenue de la porte de Charenton;2.400551;48.830331;https://www.eco-visio.net/Photos/100056226/15731174654220.jpg;34.57625878220141
100056326;72 rue de la Chapelle;2.35953;48.89594;https://www.eco-visio.net/Photos/100056326/15767459723600.jpg;5.989829009433962
100056327;Face au 4 avenue de la porte de Bagnolet;2.4096900000000003;48.86461;https://www.eco-visio.net/Photos/100056327/15729578421710.jpg;33.85752369668246
100056329;Pont Charles De Gaulle;2.36811;48.84223;https://www.eco-visio.net/Photos/100056329/15977656191320.jpg;42.12427137305699
100056330;36 quai de Grenelle;2.28508;48.85209;https://www.eco-visio.net/Photos/100056330/15977385285420.jpg;80.09767512077295
100056331;Face au 40 quai D'Issy;2.26542;48.83421;https://www.eco-visio.net/Photos/100056331/15730354775440.jpg;8.944887706855791
100056332;Pont de Bercy;2.37587;48.83848;https://www.eco-visio.net/Photos/100056332/15760595951850.jpg;52.059108527131784
100056334;38 rue Turbigo;2.35358;48.86521;https://www.eco-visio.net/Photos/100056334/15765765524970.jpg;99.09536082474227
100056335;Quai d'Orsay;2.31179;48.86288;https://www.eco-visio.net/Photos/100056335/15730299955270.jpg;111.75712589073635
100056336;27 quai de la Tournelle;2.35423;48.85013;https://www.eco-visio.net/Photos/100056336/15736425280750.jpg;106.50226449275362
100057329;Totem 85 quai d'Austerlitz;2.36729;48.84201;https://www.eco-visio.net/Photos/100057329/15809064759980.jpg;95.7839033018868
100057380;Totem Cours la Reine;2.3144400000000003;48.86462;https://www.eco-visio.net/Photos/100057380/15809102051320.jpg;95.56076923076922
100057445;Totem 73 boulevard de Sébastopol;2.35096;48.86377;https://www.eco-visio.net/Photos/100057445/15809119368880.jpg;232.2435576923077
100060174;21 boulevard Saint Michel S-N;2.343298;48.851525;https://www.eco-visio.net/Photos/100060174/16000972126560.jpg;149.22372787610618
100060175;30 rue Saint Jacques N-S;2.345678;48.851131;https://www.eco-visio.net/Photos/100060175/15907463970530.jpg;98.55945796460178
100060178;90 Rue De Sèvres;2.31529;48.84638;https://www.eco-visio.net/Photos/100060178/15953475589600.jpg;26.71894211065574
100063173;74 Boulevard Ornano S-N;2.345648;48.896825;https://www.eco-visio.net/Photos/100063173/15955761690160.jpg;59.34240797546012
100063174;69 Boulevard Ornano N-S;2.34538;48.89696;https://www.eco-visio.net/Photos/100063174/16033552153460.jpg;31.973542944785276
100063175;20 Avenue de Clichy;2.32666;48.88529000000001;https://www.eco-visio.net/Photos/100063175/15955758283080.jpg;126.34566717791411
